Id,CentralAir,HeatingQC,garage_score,Heating,Electrical,GarageArea,TotalBsmtSF,finishedbsmt,2Types,Basment,BuiltIn,CarPort,Detchd,No_garage,b_fence,g_fence,GrLivArea,BedroomAbvGr,TotalBath,KitchenQual,Basm_Quality,BsmtFin_Quality,Pool,Pool_Ex,Street,Alley,FireplaceQu,Fireplaces,LotArea,LotShape,LandSlope,Cond_Artery,Cond_Feedr,Cond_PosA,Cond_PosN,Cond_RRAe,Cond_RRAn,Cond_RRNe,Cond_RRNn,Hood_Blmngtn,Hood_Blueste,Hood_BrDale,Hood_BrkSide,Hood_ClearCr,Hood_CollgCr,Hood_Crawfor,Hood_Edwards,Hood_Gilbert,Hood_IDOTRR,Hood_MeadowV,Hood_Mitchel,Hood_NPkVill,Hood_NWAmes,Hood_NoRidge,Hood_NridgHt,Hood_OldTown,Hood_SWISU,Hood_Sawyer,Hood_SawyerW,Hood_Somerst,Hood_StoneBr,Hood_Timber,Hood_Veenker,Paved_N,Paved_P,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Zone_C (all),Zone_FV,Zone_RH,Zone_RM,Found_BrkTil,Found_CBlock,Found_Slab,Found_Stone,Found_Wood,Contour_Bnk,Contour_HLS,Contour_Low,MasVnrType,RoofMatl,SaleCondition,MoSold,YrSold,EnclosedPorch,YearRemodAdd,Ext_Score,OverallScore,Total_PorchDeckSF,Ext_AsbShng,Ext_AsphShn,Ext_BrkComm,Ext_BrkFace,Ext_CBlock,Ext_CemntBd,Ext_HdBoard,Ext_ImStucc,Ext_MetalSd,Ext_Plywood,Ext_Stone,Ext_Stucco,Ext_WdSdng,Ext_WdShing,House_1.5Fin,House_1.5Unf,House_2.5Fin,House_2.5Unf,House_2Story,House_SFoyer,House_SLvl
858,1,4,6,1,5,343,702,0.0,0,0,0,0,0,0,0,0,1481,3,3.0,3,8,2,0,0,1,0.0,3,1,8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2009,0,1995,6,11,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
859,1,3,6,1,5,479,1090,0.0,0,0,0,0,0,0,1,0,1370,3,2.0,3,8,2,0,0,1,0.0,3,1,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,2009,0,1976,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,1,3,6,1,5,619,1054,0.5872865275142315,0,0,0,0,0,0,0,0,2654,4,3.75,4,8,5,0,0,1,0.0,4,1,11029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8,2006,0,1984,6,13,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
861,1,4,6,1,5,216,912,0.0,0,0,0,0,1,0,0,1,1426,3,2.0,4,7,2,0,0,1,0.0,4,1,7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,2007,0,1998,7,15,240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
862,1,5,6,1,5,504,1039,0.809432146294514,0,0,0,0,0,0,0,0,1039,3,2.75,3,8,5,0,0,1,0.0,0,0,11625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2010,0,1965,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
863,1,3,6,1,5,480,1040,0.32499999999999996,0,0,0,0,0,0,0,1,1097,3,2.0,3,8,7,0,0,1,0.0,0,0,9672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2010,0,1985,6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1,3,6,1,5,672,1148,1.0,0,0,0,0,0,0,0,1,1148,3,1.75,3,7,5,0,0,1,0.0,0,0,7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,2009,0,1959,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1,5,6,1,5,529,1372,0.0,0,0,0,0,0,0,0,0,1372,3,2.0,4,9,2,0,0,1,0.0,0,0,8640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2008,0,2008,7,12,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,1,3,6,1,5,902,1002,0.8263473053892215,0,0,0,0,1,0,1,0,1002,3,1.75,3,7,5,0,0,1,0.0,0,0,8750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8,2009,0,1970,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
867,1,5,6,1,5,870,1638,0.0,0,0,0,0,0,0,0,0,1646,3,2.0,4,10,2,0,0,1,0.0,4,1,10656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11,2007,0,2007,7,13,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,1,3,6,1,5,544,1040,0.8961538461538462,0,0,0,0,0,0,0,0,1120,3,2.75,2,7,6,0,0,1,0.0,0,0,6970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2007,0,1961,6,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,1,4,6,1,5,672,0,0.0,0,0,0,0,0,0,0,0,2320,2,2.0,3,0,0,0,0,1,0.0,3,1,14762,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2006,0,1950,6,11,264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
870,1,5,6,1,5,574,1050,0.7142857142857143,0,0,0,0,0,0,0,1,1949,3,3.75,4,8,7,0,0,1,0.0,3,1,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2010,0,1994,7,12,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
871,0,4,6,1,5,308,894,0.0,0,0,0,0,1,0,0,0,894,2,1.0,3,7,2,0,0,1,0.0,0,0,6600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,2009,0,1962,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
872,1,5,6,1,5,523,804,0.6281094527363185,0,0,0,0,0,0,0,0,1682,3,3.0,4,8,7,0,0,1,0.0,0,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2010,0,1998,6,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
873,1,4,6,1,5,414,105,0.0,0,0,0,0,0,0,0,1,910,3,1.0,4,9,2,0,0,1,0.0,0,0,8892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,2008,150,1996,7,12,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
874,1,4,6,1,5,288,832,0.45072115384615385,0,0,0,0,0,0,0,0,1268,3,1.0,3,7,4,0,0,1,0.0,4,1,12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,2009,0,1950,7,12,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1,5,6,1,5,200,676,0.0,0,0,0,0,1,0,0,0,1131,3,2.0,3,7,2,0,0,1,0.0,0,0,5720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,8,2009,0,1950,6,11,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
876,1,5,6,1,5,550,1184,0.05405405405405406,0,0,1,0,0,0,0,0,2610,4,3.0,5,10,7,0,0,1,0.0,4,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2007,0,2007,7,13,572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
877,1,4,6,1,5,648,1064,0.5949248120300752,0,0,0,0,0,0,0,0,1040,3,1.75,3,10,6,0,0,1,0.0,0,0,25286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2007,0,1963,6,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1,5,6,1,5,738,1462,0.8002735978112175,0,0,0,0,0,0,0,0,2224,4,3.75,5,9,7,0,0,1,0.0,4,1,8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2009,0,2005,7,14,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
879,1,3,6,1,5,576,1109,0.8106402164111812,0,0,0,0,1,0,1,0,1155,3,1.75,4,9,6,0,0,1,0.0,0,0,11782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2010,0,1995,6,12,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,1,5,6,1,5,336,864,0.7476851851851851,0,0,0,0,0,0,0,1,864,3,1.75,3,7,6,0,0,1,0.0,0,0,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,2009,0,2005,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,1,4,6,1,5,450,1090,0.8990825688073394,0,0,0,0,0,0,0,0,1090,2,2.75,3,10,6,0,0,1,0.0,0,0,7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2007,0,2006,6,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1,5,6,1,5,400,1156,0.7802768166089965,0,0,0,0,0,0,0,0,1717,3,3.0,4,9,3,0,0,1,0.0,3,1,13758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,2007,0,1991,8,12,204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
883,1,4,6,1,5,389,808,0.0,0,0,1,0,0,0,1,0,1593,3,3.0,3,8,2,0,0,1,0.0,3,1,9636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2009,0,1993,6,11,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
884,0,3,7,1,5,440,795,0.0,0,0,0,0,1,0,0,0,2230,5,1.75,3,6,2,0,0,1,0.0,0,0,6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2006,0,1950,7,9,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
885,1,3,6,1,5,288,892,0.48430493273542596,0,0,0,0,0,0,0,1,892,3,1.0,3,7,5,0,0,1,0.0,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,2009,0,1967,6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,1,5,6,1,5,506,1698,0.729093050647821,0,0,0,0,0,0,0,0,1709,2,2.75,4,11,7,0,0,1,0.0,3,1,5119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2008,0,2000,7,14,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
887,1,5,6,1,5,588,1626,0.32472324723247237,0,0,0,0,0,0,0,0,1712,4,2.0,3,7,3,0,0,1,0.0,0,0,8393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,2006,0,2005,6,10,326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
888,1,3,6,1,5,300,816,0.0,0,0,0,0,0,0,0,0,1393,3,2.0,3,7,2,0,0,1,0.0,0,0,16466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2008,0,1955,7,12,386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
889,1,5,6,1,5,621,2217,0.5295444294091114,0,0,0,0,0,0,0,0,2217,4,2.75,4,11,8,0,0,1,0.0,3,1,15865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2007,0,1970,8,14,512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
890,1,5,6,1,5,505,1505,0.6803986710963454,0,0,0,0,0,0,0,0,1505,2,1.75,3,7,5,0,0,1,0.0,3,1,12160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2009,0,1953,6,10,162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
891,1,5,6,1,5,576,672,0.0,0,0,0,0,1,0,1,0,924,3,1.0,3,8,2,0,0,1,0.0,1,1,8064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,2007,0,2006,7,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
892,1,4,6,1,5,440,918,0.7908496732026143,0,0,0,0,0,0,0,0,1683,3,3.0,3,7,5,0,0,1,0.0,3,1,11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,2009,0,1978,6,11,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
893,1,3,6,1,5,264,1059,0.6260623229461757,0,0,0,0,0,0,1,0,1068,3,1.75,3,7,7,0,0,1,0.0,0,0,8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2006,0,2003,6,14,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1,3,6,1,5,354,1383,0.7693420101229211,0,0,0,0,0,0,0,1,1383,3,1.75,3,9,5,0,0,1,0.0,4,1,13284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2008,0,1954,6,10,627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
895,1,3,6,1,5,400,0,0.0,0,0,0,0,0,0,0,0,1535,4,2.0,3,0,0,0,0,1,0.0,0,0,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6,2009,0,1979,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
896,1,3,6,1,5,483,780,0.5128205128205128,0,0,0,0,0,0,0,0,1796,4,2.75,3,7,5,0,0,1,0.0,3,1,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,2008,0,1963,6,11,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
897,0,5,6,1,5,327,951,0.2996845425867508,0,0,0,0,1,0,0,0,951,2,1.0,3,7,6,0,0,1,1.0,0,0,8765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,4,2006,0,1950,6,10,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
898,1,3,6,1,5,528,0,0.0,0,0,0,0,1,0,0,0,2240,6,2.0,3,0,0,0,0,1,0.0,0,0,7018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,2009,0,1979,6,10,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
899,1,5,6,1,5,820,2330,0.9390557939914164,0,0,0,0,0,0,0,0,2364,2,3.75,5,12,7,0,0,1,0.0,4,2,12919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2010,0,2010,8,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,1,3,6,1,5,288,912,0.5098684210526316,0,0,0,0,0,0,0,0,1236,3,1.0,3,7,5,0,0,1,0.0,3,1,6993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2006,0,1994,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1,3,6,1,5,684,858,0.37529137529137524,0,0,0,0,1,0,0,0,858,2,1.0,3,7,6,0,0,1,0.0,0,0,7340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2007,0,1971,6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,1,3,6,1,5,756,992,0.8669354838709677,0,0,0,0,1,0,0,0,1306,2,1.75,3,8,5,0,0,1,0.0,0,0,8712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2009,0,2000,7,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
903,1,5,6,1,5,393,783,0.0,0,0,0,0,0,0,0,0,1509,3,3.0,4,8,2,0,0,1,0.0,4,1,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2006,0,2003,7,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
904,1,5,6,1,5,690,1670,0.0,0,0,0,0,0,0,0,0,1670,3,2.0,4,8,2,0,0,1,0.0,4,1,14859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,8,2006,0,2006,7,12,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1,3,6,1,5,288,876,0.6837899543378996,0,0,0,0,0,0,1,0,902,3,1.0,3,7,7,0,0,1,0.0,0,0,6173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8,2007,0,1967,6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1,3,6,1,5,280,1056,0.6098484848484849,0,0,0,0,0,0,1,0,1063,3,1.75,3,7,5,0,0,1,0.0,0,0,9920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2010,164,1954,6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,1,5,6,1,5,865,1623,0.038817005545286554,0,0,0,0,0,0,0,0,1636,3,2.75,4,8,7,0,0,1,0.0,4,1,13501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2007,0,2006,7,13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,4,5,1,5,180,1017,0.21927236971484754,0,0,0,0,0,0,0,0,2057,3,2.0,4,8,4,0,0,1,0.0,4,1,11500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2006,0,1987,7,14,322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
909,1,3,6,1,5,484,864,0.7233796296296297,0,0,0,0,0,0,1,0,902,2,1.75,3,10,9,0,0,1,0.0,0,0,8885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6,2006,0,1983,6,10,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,5,6,1,5,390,742,0.0,0,0,0,0,0,0,0,0,1484,3,3.0,4,8,2,0,0,1,0.0,4,1,12589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2009,0,2005,7,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
911,1,3,6,1,4,480,1105,0.40090497737556563,0,0,0,0,1,0,0,0,2274,5,2.0,3,7,4,0,0,1,0.0,0,0,11600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2010,0,1960,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
